SeqID	genomic_accession	Entrez_Gene_ID	SomaId	Target_Name	Target_longname	UniProt	Organism	Entrez_Gene_Name	Ensembl_Gene_ID	HGNC_ID	seq_type	CHR_protein	coding_region_start	coding_region_end	STRAND	SOURCE	NOTES
12008_3				CD7	T-cell antigen CD7	P09564	Human	CD7	ENSG00000173762	HGNC:1695							
12012_33				Fc_MOUSE			mouse										
12014_19				PTPS	6-pyruvoyl tetrahydrobiopterin synthase	Q03393	Human	PTS	ENSG00000150787	HGNC:9689							
12016_60				CBL	E3 ubiquitin-protein ligase CBL	P22681	Human	CBL	ENSG00000110395	HGNC:1541							
12018_84				TPK1	Thiamin pyrophosphokinase 1	Q9H3S4	Human	TPK1	ENSG00000196511	HGNC:17358							
12020_39				PMGE	Bisphosphoglycerate mutase	P07738	Human	BPGM	ENSG00000172331	HGNC:1093							
12022_12				SMAD4	Mothers against decapentaplegic homolog 4	Q13485	Human	SMAD4	ENSG00000141646	HGNC:6770							
12030_82				Desmin	Desmin	P17661	Human	DES	ENSG00000175084	HGNC:2770							
12033_3				BUB1	Mitotic checkpoint serine/threonine-protein kinase BUB1	O43683	Human	BUB1	ENSG00000169679	HGNC:1148							
12034_28				CAP 1	Adenylyl cyclase-associated protein 1	Q01518	Human	CAP1	ENSG00000131236	HGNC:20040							
12041_33				HS71L	Heat shock 70 kDa protein 1-like	P34931	Human	HSPA1L	ENSG00000234258	HGNC:5234							
12046_51				TADBP	TAR DNA-binding protein 43	Q13148	Human	TARDBP	ENSG00000120948	HGNC:11571							
12329_21				KS6A1	Ribosomal protein S6 kinase alpha-1	Q15418	Human	RPS6KA1	ENSG00000117676	HGNC:10430							
12332_7				EF2K	Eukaryotic elongation factor 2 kinase	O00418	Human	EEF2K	ENSG00000103319	HGNC:24615							
12333_87				RPIA	Ribose-5-phosphate isomerase	P49247	Human	RPIA	ENSG00000153574	HGNC:10297							
12334_25				cSHMT	Serine hydroxymethyltransferase, cytosolic	P34896	Human	SHMT1	ENSG00000176974	HGNC:10850							
12338_27				EGFLA	Pikachurin	Q63HQ2	Human	EGFLAM	ENSG00000164318	HGNC:26810							
12340_17				SYAC	Alanine--tRNA ligase, cytoplasmic	P49588	Human	AARS	ENSG00000090861	HGNC:20							
12341_8				DUS6	Dual specificity protein phosphatase 6	Q16828	Human	DUSP6	ENSG00000139318	HGNC:3072							
12343_14				CENB2	Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2	Q15057	Human	ACAP2	ENSG00000114331	HGNC:16469							
12345_4				APC10	Anaphase-promoting complex subunit 10	Q9UM13	Human	ANAPC10	ENSG00000164162	HGNC:24077							
12347_29				CCM2	Cerebral cavernous malformations 2 protein	Q9BSQ5	Human	CCM2	ENSG00000136280	HGNC:21708							
12348_46				SYSM	Serine--tRNA ligase, mitochondrial	Q9NP81	Human	SARS2	ENSG00000104835	HGNC:17697							
12350_86				ETS2	Protein C-ets-2	P15036	Human	ETS2	ENSG00000157557	HGNC:3489							
12352_70				ARRD3	Arrestin domain-containing protein 3	Q96B67	Human	ARRDC3	ENSG00000113369	HGNC:29263							
12355_223				RRFM	Ribosome-recycling factor, mitochondrial	Q96E11	Human	MRRF	ENSG00000148187	HGNC:7234							
12356_65				Sorcin	Sorcin	P30626	Human	SRI	ENSG00000075142	HGNC:11292							
12357_41				SNP29	Synaptosomal-associated protein 29	O95721	Human	SNAP29	ENSG00000099940	HGNC:11133							
12358_6				IGBP1	Immunoglobulin-binding protein 1	P78318	Human	IGBP1	ENSG00000089289	HGNC:5461							
12361_102				RRAS2	Ras-related protein R-Ras2	P62070	Human	RRAS2	ENSG00000133818	HGNC:17271							
12363_70				TRIB2	Tribbles homolog 2	Q92519	Human	TRIB2	ENSG00000071575	HGNC:30809							
12365_108				RUVB1	RuvB-like 1	Q9Y265	Human	RUVBL1	ENSG00000175792	HGNC:10474							
12366_16				CRGD	Gamma-crystallin D	P07320	Human	CRYGD	ENSG00000118231	HGNC:2411							
12367_52				MACOI	Macoilin	Q8N5G2	Human	TMEM57	ENSG00000204178	HGNC:25572							
12368_18				PCAF	Histone acetyltransferase KAT2B	Q92831	Human	KAT2B	ENSG00000114166	HGNC:8638							
12370_30				Apo F	Apolipoprotein F	Q13790	Human	APOF	ENSG00000175336	HGNC:615							
12373_73				TRA2B	Transformer-2 protein homolog beta	P62995	Human	TRA2B	ENSG00000136527	HGNC:10781							
12374_8				PA1B3	Platelet-activating factor acetylhydrolase IB subunit gamma	Q15102	Human	PAFAH1B3	ENSG00000079462	HGNC:8576							
12376_85				p19-INK4d	Cyclin-dependent kinase 4 inhibitor D	P55273	Human	CDKN2D	ENSG00000129355	HGNC:1790							
12378_71				TPSN	Tapasin	O15533	Human	TAPBP	ENSG00000236490	HGNC:11566							
12381_26				CBR1	Carbonyl reductase [NADPH] 1	P16152	Human	CBR1	ENSG00000159228	HGNC:1548							
12382_2				DDX58	Probable ATP-dependent RNA helicase DDX58	O95786	Human	DDX58	ENSG00000107201	HGNC:19102							
12384_92				CSN7B	COP9 signalosome complex subunit 7b	Q9H9Q2	Human	COPS7B	ENSG00000144524	HGNC:16760							
12385_4				CAN3	Calpain-3	P20807	Human	CAPN3	ENSG00000092529	HGNC:1480							
12386_11				AMPB	Aminopeptidase B	Q9H4A4	Human	RNPEP	ENSG00000176393	HGNC:10078							
12387_7				PDLI4	PDZ and LIM domain protein 4	P50479	Human	PDLIM4	ENSG00000131435	HGNC:16501							
12389_4				ORC6	Origin recognition complex subunit 6	Q9Y5N6	Human	ORC6L	ENSG00000091651	HGNC:17151							
12391_27				PDZD7	PDZ domain-containing protein 7	Q9H5P4	Human	PDZD7	ENSG00000186862	HGNC:26257							
12392_30				ARL1	ADP-ribosylation factor-like protein 1	P40616	Human	ARL1	ENSG00000120805	HGNC:692							
12394_53				CP054	Transmembrane protein C16orf54	Q6UWD8	Human	C16orf54	ENSG00000185905	HGNC:26649							
12395_86				SYDM	Aspartate--tRNA ligase, mitochondrial	Q6PI48	Human	DARS2	ENSG00000117593	HGNC:25538							
12396_19				HIBCH	3-hydroxyisobutyryl-CoA hydrolase, mitochondrial	Q6NVY1	Human	HIBCH	ENSG00000198130	HGNC:4908							
12398_15				PAX4	Paired box protein Pax-4	O43316	Human	PAX4	ENSG00000106331	HGNC:8618							
12399_194				CCD50	Coiled-coil domain-containing protein 50	Q8IVM0	Human	CCDC50	ENSG00000152492	HGNC:18111							
12400_25				UBE2T	Ubiquitin-conjugating enzyme E2 T	Q9NPD8	Human	UBE2T	ENSG00000077152	HGNC:25009							
12401_3				STALP	AMSH-like protease	Q96FJ0	Human	STAMBPL1	ENSG00000138134	HGNC:24105							
12403_30				RB39B	Ras-related protein Rab-39B	Q96DA2	Human	RAB39B	ENSG00000268359	HGNC:16499							
12406_119				ARHI	GTP-binding protein Di-Ras3	O95661	Human	DIRAS3	ENSG00000162595	HGNC:687							
12408_333				RB22A	Ras-related protein Rab-22A	Q9UL26	Human	RAB22A	ENSG00000124209	HGNC:9764							
12409_90				RAB7B	Ras-related protein Rab-7b	Q96AH8	Human	RAB7B		HGNC:30513							
12411_60				MAX	Protein max	P61244	Human	MAX	ENSG00000125952	HGNC:6913							
12415_122				EDF1	Endothelial differentiation-related factor 1	O60869	Human	EDF1	ENSG00000107223	HGNC:3164							
12417_46				TPRKB	EKC/KEOPS complex subunit TPRKB	Q9Y3C4	Human	TPRKB	ENSG00000144034	HGNC:24259							
12420_10				GPD1L	Glycerol-3-phosphate dehydrogenase 1-like protein	Q8N335	Human	GPD1L	ENSG00000152642	HGNC:28956							
12422_143				LX15B	Arachidonate 15-lipoxygenase B	O15296	Human	ALOX15B	ENSG00000179593	HGNC:434							
12423_38				A1CF	APOBEC1 complementation factor	Q9NQ94	Human	A1CF	ENSG00000148584	HGNC:24086							
12424_107				THYN1	Thymocyte nuclear protein 1	Q9P016	Human	THYN1	ENSG00000151500	HGNC:29560							
12425_104				ARF6	ADP-ribosylation factor 6	P62330	Human	ARF6	ENSG00000165527	HGNC:659							
12426_19				MOL1B	MOB kinase activator 1A	Q9H8S9	Human	MOB1A	ENSG00000114978	HGNC:16015							
12427_8				MPIP2	M-phase inducer phosphatase 2	P30305	Human	CDC25B	ENSG00000101224	HGNC:1726							
12428_2				LYPL1	Lysophospholipase-like protein 1	Q5VWZ2	Human	LYPLAL1	ENSG00000143353	HGNC:20440							
12430_78				PAIP1	Polyadenylate-binding protein-interacting protein 1	Q9H074	Human	PAIP1	ENSG00000172239	HGNC:16945							
12431_13				PELO	Protein pelota homolog	Q9BRX2	Human	PELO	ENSG00000152684	HGNC:8829							
12432_23				CYBP	Calcyclin-binding protein	Q9HB71	Human	CACYBP	ENSG00000116161	HGNC:30423							
12433_8				ARL11	ADP-ribosylation factor-like protein 11	Q969Q4	Human	ARL11	ENSG00000152213	HGNC:24046							
12434_25				K0174	IST1 homolog	P53990	Human	IST1	ENSG00000182149	HGNC:28977							
12436_84				GST omega-1	Glutathione S-transferase omega-1	P78417	Human	GSTO1	ENSG00000148834	HGNC:13312							
12437_18				ULK3	Serine/threonine-protein kinase ULK3	Q6PHR2	Human	ULK3	ENSG00000140474	HGNC:19703							
12438_127				3MG	DNA-3-methyladenine glycosylase	P29372	Human	MPG	ENSG00000103152	HGNC:7211							
12439_67				ISGF3	Interferon regulatory factor 9	Q00978	Human	IRF9	ENSG00000213928	HGNC:6131							
12442_4				RHOD	Rho-related GTP-binding protein RhoD	O00212	Human	RHOD	ENSG00000173156	HGNC:670							
12444_39				NR5A2	Nuclear receptor subfamily 5 group A member 2	O00482	Human	NR5A2	ENSG00000116833	HGNC:7984							
12445_50				ANR27	Ankyrin repeat domain-containing protein 27	Q96NW4	Human	ANKRD27	ENSG00000105186	HGNC:25310							
12449_16				PPIH	Peptidyl-prolyl cis-trans isomerase H	O43447	Human	PPIH	ENSG00000171960	HGNC:14651							
12450_42				PMVK	Phosphomevalonate kinase	Q15126	Human	PMVK	ENSG00000163344	HGNC:9141							
12451_62				BACH1	Transcription regulator protein BACH1	O14867	Human	BACH1	ENSG00000156273	HGNC:935							
12452_32				SV422	Histone-lysine N-methyltransferase SUV420H2	Q86Y97	Human	SUV420H2	ENSG00000133247	HGNC:28405							
12453_161				NXF1	Nuclear RNA export factor 1	Q9UBU9	Human	NXF1	ENSG00000162231	HGNC:8071							
12454_105				NTM1A	N-terminal Xaa-Pro-Lys N-methyltransferase 1	Q9BV86	Human	NTMT1	ENSG00000148335	HGNC:23373							
12455_48				MYNN	Myoneurin	Q9NPC7	Human	MYNN	ENSG00000085274	HGNC:14955							
12456_5				F263	6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 3	Q16875	Human	PFKFB3	ENSG00000170525	HGNC:8874							
12457_10				MTND	1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase	Q9BV57	Human	ADI1	ENSG00000182551	HGNC:30576							
12458_79				CHP1	Calcineurin B homologous protein 1	Q99653	Human	CHP1	ENSG00000187446	HGNC:17433							
12459_13				PKHA1	Pleckstrin homology domain-containing family A member 1	Q9HB21	Human	PLEKHA1	ENSG00000107679	HGNC:14335							
12460_18				PSA7	Proteasome subunit alpha type-7	O14818	Human	PSMA7	ENSG00000101182	HGNC:9536							
12461_8				SIRT5	NAD-dependent protein deacylase sirtuin-5, mitochondrial	Q9NXA8	Human	SIRT5	ENSG00000124523	HGNC:14933							
12462_20				SETMR	Histone-lysine N-methyltransferase SETMAR	Q53H47	Human	SETMAR	ENSG00000170364	HGNC:10762							
12463_7				KLH13	Kelch-like protein 13	Q9P2N7	Human	KLHL13	ENSG00000003096	HGNC:22931							
12466_7				ROA1	Heterogeneous nuclear ribonucleoprotein A1	P09651	Human	HNRNPA1	ENSG00000135486	HGNC:5031							
12469_19				MARE1	Microtubule-associated protein RP/EB family member 1	Q15691	Human	MAPRE1	ENSG00000101367	HGNC:6890							
12471_47				STAU1	Double-stranded RNA-binding protein Staufen homolog 1	O95793	Human	STAU1	ENSG00000124214	HGNC:11370							
12473_48				KCTD5	BTB/POZ domain-containing protein KCTD5	Q9NXV2	Human	KCTD5	ENSG00000167977	HGNC:21423							
12475_48				CLIC5	Chloride intracellular channel protein 5	Q9NZA1	Human	CLIC5	ENSG00000112782	HGNC:13517							
12476_50				TIGAR	Fructose-2,6-bisphosphatase TIGAR	Q9NQ88	Human	TIGAR	ENSG00000078237	HGNC:1185							
12477_42				TSN	Translin	Q15631	Human	TSN	ENSG00000211460	HGNC:12379							
12478_15				RL30	60S ribosomal protein L30	P62888	Human	RPL30	ENSG00000156482	HGNC:10333							
12479_50				KAP1	cAMP-dependent protein kinase type I-beta regulatory subunit	P31321	Human	PRKAR1B	ENSG00000188191	HGNC:9390							
12480_9				OTUD5	OTU domain-containing protein 5	Q96G74	Human	OTUD5	ENSG00000267983	HGNC:25402							
12482_5				BPTF	Nucleosome-remodeling factor subunit BPTF	Q12830	Human	BPTF	ENSG00000171634	HGNC:3581							
12483_62				RORB	Nuclear receptor ROR-beta	Q92753	Human	RORB	ENSG00000198963	HGNC:10259							
12484_67				PIPNB	Phosphatidylinositol transfer protein beta isoform	P48739	Human	PITPNB	ENSG00000180957	HGNC:9002							
12486_8				GLRX2	Glutaredoxin-2, mitochondrial	Q9NS18	Human	GLRX2	ENSG00000023572	HGNC:16065							
12488_9				MCTS1	Malignant T-cell-amplified sequence 1	Q9ULC4	Human	MCTS1	ENSG00000232119	HGNC:23357							
12490_92				LTOR3	Ragulator complex protein LAMTOR3	Q9UHA4	Human	LAMTOR3	ENSG00000109270	HGNC:15606							
12493_42				OTUB2	Ubiquitin thioesterase OTUB2	Q96DC9	Human	OTUB2	ENSG00000089723	HGNC:20351							
12494_99				GBRL2	Gamma-aminobutyric acid receptor-associated protein-like 2	P60520	Human	GABARAPL2	ENSG00000034713	HGNC:13291							
12497_29				SDOS	Tudor-interacting repair regulator protein	Q9BRJ7	Human	NUDT16L1	ENSG00000168101	HGNC:28154							
12498_12				TX1B3	Tax1-binding protein 3	O14907	Human	TAX1BP3	ENSG00000213977	HGNC:30684							
12499_108				SH3G2	Endophilin-A1	Q99962	Human	SH3GL2	ENSG00000107295	HGNC:10831							
12500_88				SAE2	SUMO-activating enzyme subunit 2	Q9UBT2	Human	UBA2	ENSG00000126261	HGNC:30661							
12501_10				TBCA	Tubulin-specific chaperone A	O75347	Human	TBCA	ENSG00000171530	HGNC:11579							
12503_5				SPR1	Ovarian cancer G-protein coupled receptor 1	Q15743	Human	GPR68	ENSG00000119714	HGNC:4519							
12504_26				LMOD1	Leiomodin-1	P29536	Human	LMOD1	ENSG00000163431	HGNC:6647							
12507_16				IP3KC	Inositol-trisphosphate 3-kinase C	Q96DU7	Human	ITPKC	ENSG00000086544	HGNC:14897							
12508_9				CHMP3	Charged multivesicular body protein 3	Q9Y3E7	Human	VPS24	ENSG00000115561	HGNC:29865							
12509_115				COMD1	COMM domain-containing protein 1	Q8N668	Human	COMMD1	ENSG00000173163	HGNC:23024							
12510_3				STAP1	Signal-transducing adaptor protein 1	Q9ULZ2	Human	STAP1	ENSG00000035720	HGNC:24133							
12511_83				S41A2	Solute carrier family 41 member 2	Q96JW4	Human	SLC41A2	ENSG00000136052	HGNC:31045							
12513_8				GLTP	Glycolipid transfer protein	Q9NZD2	Human	GLTP	ENSG00000139433	HGNC:24867							
12514_16				METTL1	tRNA (guanine-N(7)-)-methyltransferase	Q9UBP6	Human	METTL1	ENSG00000037897	HGNC:7030							
12515_45				UCK2	Uridine-cytidine kinase 2	Q9BZX2	Human	UCK2	ENSG00000143179	HGNC:12562							
12516_13				TEAD4	Transcriptional enhancer factor TEF-3	Q15561	Human	TEAD4	ENSG00000197905	HGNC:11717							
12517_52				TFAR19	Programmed cell death protein 5	O14737	Human	PDCD5	ENSG00000105185	HGNC:8764							
12518_289				PB1	Protein polybromo-1	Q86U86	Human	PBRM1	ENSG00000163939	HGNC:30064							
12521_3				CDN2C	Cyclin-dependent kinase 4 inhibitor C	P42773	Human	CDKN2C	ENSG00000123080	HGNC:1789							
12522_6				RD23B	UV excision repair protein RAD23 homolog B	P54727	Human	RAD23B	ENSG00000119318	HGNC:9813							
12524_18				SAT2	Diamine acetyltransferase 2	Q96F10	Human	SAT2	ENSG00000141504	HGNC:23160							
12527_50				THA	Thyroid hormone receptor alpha	P10827	Human	THRA	ENSG00000126351	HGNC:11796							
12528_40				WRIP1	ATPase WRNIP1	Q96S55	Human	WRNIP1	ENSG00000124535	HGNC:20876							
12529_32				FKBP6	Inactive peptidyl-prolyl cis-trans isomerase FKBP6	O75344	Human	FKBP6	ENSG00000262532	HGNC:3722							
12530_14				CKS-1	Cyclin-dependent kinases regulatory subunit 1	P61024	Human	CKS1B	ENSG00000173207	HGNC:19083							
12531_5				ERVV1	Endogenous retrovirus group V member 1 Env polyprotein	B6SEH8	Human	ERVV-1	ENSG00000269526	HGNC:26501							
12532_28				UB2R1	Ubiquitin-conjugating enzyme E2 R1	P49427	Human	CDC34	ENSG00000099804	HGNC:1734							
12533_135				CYH2	Cytohesin-2	Q99418	Human	CYTH2	ENSG00000105443	HGNC:9502							
12534_10				CACO2	Calcium-binding and coiled-coil domain-containing protein 2	Q13137	Human	CALCOCO2	ENSG00000136436	HGNC:29912							
12535_2				XRCC1	DNA repair protein XRCC1	P18887	Human	XRCC1	ENSG00000073050	HGNC:12828							
12536_46				MTMR6	Myotubularin-related protein 6	Q9Y217	Human	MTMR6	ENSG00000139505	HGNC:7453							
12537_88				PURA	Transcriptional activator protein Pur-alpha	Q00577	Human	PURA	ENSG00000185129	HGNC:9701							
12538_19				RGS7	Regulator of G-protein signaling 7	P49802	Human	RGS7	ENSG00000182901	HGNC:10003							
12540_25				RHOG	Rho-related GTP-binding protein RhoG	P84095	Human	RHOG	ENSG00000177105	HGNC:672							
12543_76				ZN560	Zinc finger protein 560	Q96MR9	Human	ZNF560	ENSG00000198028	HGNC:26484							
12546_1				SMTN	Smoothelin	P53814	Human	SMTN	ENSG00000183963	HGNC:11126							
12548_75				RRAGC	Ras-related GTP-binding protein C	Q9HB90	Human	RRAGC	ENSG00000116954	HGNC:19902							
12549_33				PTGD2	Hematopoietic prostaglandin D synthase	O60760	Human	HPGDS	ENSG00000163106	HGNC:17890							
12551_3				ITCH	E3 ubiquitin-protein ligase Itchy homolog	Q96J02	Human	ITCH	ENSG00000078747	HGNC:13890							
12553_5				VRK1	Serine/threonine-protein kinase VRK1	Q99986	Human	VRK1	ENSG00000100749	HGNC:12718							
12554_10				RA51D	DNA repair protein RAD51 homolog 4	O75771	Human	RAD51L3	ENSG00000185379	HGNC:9823							
12556_7				UBE2C	Ubiquitin-conjugating enzyme E2 C	O00762	Human	UBE2C	ENSG00000175063	HGNC:15937							
12557_18				NOVA1	RNA-binding protein Nova-1	P51513	Human	NOVA1	ENSG00000139910	HGNC:7886							
12558_3				UBS3B	Ubiquitin-associated and SH3 domain-containing protein B	Q8TF42	Human	UBASH3B	ENSG00000154127	HGNC:29884							
12560_9				NT5C	5'(3')-deoxyribonucleotidase, cytosolic type	Q8TCD5	Human	NT5C	ENSG00000125458	HGNC:17144							
12562_1				PKN1	Serine/threonine-protein kinase N1	Q16512	Human	PKN1	ENSG00000123143	HGNC:9405							
12563_2				TFIP8	Tumor necrosis factor alpha-induced protein 8	O95379	Human	TNFAIP8	ENSG00000145779	HGNC:17260							
12564_9				NIP7	60S ribosome subunit biogenesis protein NIP7 homolog	Q9Y221	Human	NIP7	ENSG00000132603	HGNC:24328							
12568_14				KEAP1	Kelch-like ECH-associated protein 1	Q14145	Human	KEAP1	ENSG00000079999	HGNC:23177							
12569_25				TCP-1-epsilon	T-complex protein 1 subunit epsilon	P48643	Human	CCT5	ENSG00000150753	HGNC:1618							
12571_14				ARL3	ADP-ribosylation factor-like protein 3	P36405	Human	ARL3	ENSG00000138175	HGNC:694							
12572_236				EFS	Embryonal Fyn-associated substrate	O43281	Human	EFS	ENSG00000100842	HGNC:16898							
12573_80				TRIM3	Tripartite motif-containing protein 3	O75382	Human	TRIM3	ENSG00000110171	HGNC:10064							
12574_36				Endothelin 2	Endothelin-2	P20800	Human	EDN2	ENSG00000127129	HGNC:3177							
12575_30				C1TC	C-1-tetrahydrofolate synthase, cytoplasmic	P11586	Human	MTHFD1	ENSG00000100714	HGNC:7432							
12576_21				MAGE-3	Melanoma-associated antigen 3	P43357	Human	MAGEA3	ENSG00000221867	HGNC:6801							
12577_100				FLAP endonuclease-1	Flap endonuclease 1	P39748	Human	FEN1	ENSG00000168496	HGNC:3650							
12578_13				ARF3	ADP-ribosylation factor 3	P61204	Human	ARF3	ENSG00000134287	HGNC:654							
12580_7				PSB5	Proteasome subunit beta type-5	P28074	Human	PSMB5	ENSG00000100804	HGNC:9542							
12581_39				IMPA2	Inositol monophosphatase 2	O14732	Human	IMPA2	ENSG00000141401	HGNC:6051							
12583_77				ARAF	Serine/threonine-protein kinase A-Raf	P10398	Human	ARAF	ENSG00000078061	HGNC:646							
12585_39				ERCC1	DNA excision repair protein ERCC-1	P07992	Human	ERCC1	ENSG00000012061	HGNC:3433							
12587_65				ARL2	ADP-ribosylation factor-like protein 2	P36404	Human	ARL2	ENSG00000213465	HGNC:693							
12590_67				Fc_MOUSE			mouse										
12591_27				Oligophrenin-1	Oligophrenin-1	O60890	Human	OPHN1	ENSG00000079482	HGNC:8148							
12593_33				PDRG1	p53 and DNA damage-regulated protein 1	Q9NUG6	Human	PDRG1	ENSG00000088356	HGNC:16119							
12594_5				GRAN	Grancalcin	P28676	Human	GCA	ENSG00000115271	HGNC:15990							
12595_11				TMOD1	Tropomodulin-1	P28289	Human	TMOD1	ENSG00000136842	HGNC:11871							
12597_68				Autophagy protein 5	Autophagy protein 5	Q9H1Y0	Human	ATG5	ENSG00000057663	HGNC:589							
12599_10				URP2	Fermitin family homolog 3	Q86UX7	Human	FERMT3	ENSG00000149781	HGNC:23151							
12603_87				PABP4	Polyadenylate-binding protein 4	Q13310	Human	PABPC4	ENSG00000090621	HGNC:8557							
12604_16				SCMH1	Polycomb protein SCMH1	Q96GD3	Human	SCMH1	ENSG00000010803	HGNC:19003							
12605_1				Exosome component 3	Exosome complex component RRP40	Q9NQT5	Human	EXOSC3	ENSG00000107371	HGNC:17944							
12612_37				PSB1	Proteasome subunit beta type-1	P20618	Human	PSMB1	ENSG00000008018	HGNC:9537							
12616_45				NRBP	Nuclear receptor-binding protein	Q9UHY1	Human	NRBP1	ENSG00000115216	HGNC:7993							
12617_2				STK24	Serine/threonine-protein kinase 24	Q9Y6E0	Human	STK24	ENSG00000102572	HGNC:11403							
12618_50				Aldo-keto reductase 1C1	Aldo-keto reductase family 1 member C1	Q04828	Human	AKR1C1	ENSG00000187134	HGNC:384							
12619_14				Protein phophatase 2Ca	Protein phosphatase 1A	P35813	Human	PPM1A	ENSG00000100614	HGNC:9275							
12620_3				Septin-11	Septin-11	Q9NVA2	Human	Sep-11	ENSG00000138758	HGNC:25589							
12621_55				PP2AAA	Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform	P30153	Human	PPP2R1A	ENSG00000105568	HGNC:9302							
12622_96				ASH1L	Histone-lysine N-methyltransferase ASH1L	Q9NR48	Human	ASH1L	ENSG00000116539	HGNC:19088							
12623_84				JARD2	Protein Jumonji	Q92833	Human	JARID2	ENSG00000008083	HGNC:6196							
12625_138				KLHL7	Kelch-like protein 7	Q8IXQ5	Human	KLHL7	ENSG00000122550	HGNC:15646							
